Timestamp,Source IP,Destination IP,MSE,Prediction,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Packet Length Mean,Bwd Packet Length Mean,Destination Port
2025-07-12 17:37:34,192.168.109.190,192.168.109.235,0.0014506247,BENIGN ✅,0,1,0,181,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,181.0,0.0,0
2025-07-12 17:37:34,64:ff9b::23e3:e8e5,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0004179284,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,36260
2025-07-12 17:37:34,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:e8e5,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:37:34,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:816::2003,8.9139816e-05,BENIGN ✅,175,1,1,86,86,175.0,0.0,175,175,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,86.0,443
2025-07-12 17:37:35,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:32::180,0.0026609062,ATTACK 🚨,218,13,0,9026,0,18.166666666666668,34.15960754866467,93,0,218,18.166666666666668,34.15960754866467,93,0,0,0.0,0.0,0,0,694.3076923076924,0.0,443
2025-07-12 17:37:35,2001:4860:4802:32::180,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00093581283,BENIGN ✅,119,13,0,6086,0,9.916666666666668,20.562358961476335,68,0,119,9.916666666666668,20.562358961476335,68,0,0,0.0,0.0,0,0,468.1538461538462,0.0,36425
2025-07-12 17:37:36,64:ff9b::d8ef:2074,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0004601392,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,34574
2025-07-12 17:37:36,192.168.109.190,142.250.207.74,4.3607168e-05,BENIGN ✅,217,2,3,146,433,54.25,98.70621392124544,202,0,15,15.0,0.0,15,15,216,108.0,152.73506473629428,216,0,73.0,144.33333333333334,443
2025-07-12 17:37:36,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::d8ef:2074,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:37:39,fe80::38b7:12ff:fe3f:5238,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0001185279,BENIGN ✅,0,1,1,86,78,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:37:43,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.0027725974,ATTACK 🚨,271,8,6,5698,4254,20.846153846153847,28.082753170603226,80,0,271,38.714285714285715,51.88678150779922,129,1,181,36.2,38.51233568611491,90,0,712.25,709.0,443
2025-07-12 17:37:51,192.168.109.190,142.250.207.74,7.318188e-05,BENIGN ✅,91,1,1,71,67,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,67.0,443
2025-07-12 17:37:51,192.168.109.190,192.168.109.235,0.0014436436,BENIGN ✅,0,1,0,187,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,187.0,0.0,0
2025-07-12 17:38:04,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:80b::200e,0.0019788658,BENIGN ✅,831,17,0,9530,0,51.9375,88.77872774488267,236,0,831,51.9375,88.77872774488267,236,0,0,0.0,0.0,0,0,560.5882352941177,0.0,443
2025-07-12 17:38:04,2404:6800:4007:80b::200e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0010907234,BENIGN ✅,589,16,0,7899,0,39.266666666666666,73.3304328430726,245,0,589,39.266666666666666,73.3304328430726,245,0,0,0.0,0.0,0,0,493.6875,0.0,39744
2025-07-12 17:38:04,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:832::200e,0.012370329,ATTACK 🚨,0,1,0,1292,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1292.0,0.0,443
2025-07-12 17:38:04,192.168.109.190,192.168.109.235,0.00017635785,BENIGN ✅,2,1,1,80,188,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80.0,188.0,53
2025-07-12 17:38:04,192.168.109.190,192.168.109.235,0.00016100699,BENIGN ✅,1,1,1,80,176,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80.0,176.0,53
2025-07-12 17:38:04,192.168.109.190,192.168.109.235,0.00018519834,BENIGN ✅,93,1,1,80,193,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80.0,193.0,53
2025-07-12 17:38:04,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:e8e5,0.000545562,BENIGN ✅,206,2,0,172,0,206.0,0.0,206,206,206,206.0,0.0,206,206,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:38:04,2404:6800:4007:832::200e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.003645663,ATTACK 🚨,8,2,0,1378,0,8.0,0.0,8,8,8,8.0,0.0,8,8,0,0.0,0.0,0,0,689.0,0.0,48066
2025-07-12 17:38:04,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:832::200e,0.0042414283,ATTACK 🚨,8,2,0,1428,0,8.0,0.0,8,8,8,8.0,0.0,8,8,0,0.0,0.0,0,0,714.0,0.0,0
2025-07-12 17:38:06,192.168.109.190,142.250.207.74,0.00014988866,BENIGN ✅,494,6,11,913,1141,30.875000000000004,63.83507395363983,256,0,423,84.6,117.71703360176896,279,5,492,49.2,84.64277878236277,270,0,152.16666666666666,103.72727272727275,443
2025-07-12 17:38:06,64:ff9b::23e3:e8e5,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00027911182,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,45810
2025-07-12 17:38:06,192.168.109.190,192.168.109.235,5.3227097e-05,BENIGN ✅,550,1,1,77,105,550.0,0.0,550,550,0,0.0,0.0,0,0,0,0.0,0.0,0,0,77.0,105.0,53
2025-07-12 17:38:09,fe80::38b7:12ff:fe3f:5238,fe80::e393:4939:8386:9b22,0.000118527336,BENIGN ✅,1,1,1,86,78,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:38:09,192.168.109.190,192.168.109.235,6.346173e-05,BENIGN ✅,549,1,1,77,93,549.0,0.0,549,549,0,0.0,0.0,0,0,0,0.0,0.0,0,0,77.0,93.0,53
2025-07-12 17:38:09,192.168.109.190,192.168.109.235,3.4548313e-05,BENIGN ✅,548,1,1,77,134,548.0,0.0,548,548,0,0.0,0.0,0,0,0,0.0,0.0,0,0,77.0,134.0,53
2025-07-12 17:38:13,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4003:c05::bc,0.0006033102,BENIGN ✅,259,1,1,86,86,259.0,0.0,259,259,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,86.0,5228
2025-07-12 17:38:13,192.168.109.190,192.168.109.235,3.3257715e-05,BENIGN ✅,91,1,1,76,135,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,76.0,135.0,53
2025-07-12 17:38:13,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::d8ef:2074,0.0024469148,BENIGN ✅,931,13,14,6057,10478,35.8076923076923,77.16528713392789,331,0,814,67.83333333333333,106.02644038449117,343,1,599,46.07692307692308,77.72222069487972,238,0,465.9230769230769,748.4285714285716,443
2025-07-12 17:38:13,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:e8e5,0.00078191614,BENIGN ✅,137,4,0,387,0,45.666666666666664,75.63949585589089,133,1,137,45.666666666666664,75.63949585589089,133,1,0,0.0,0.0,0,0,96.75,0.0,443
2025-07-12 17:38:13,192.168.109.190,192.168.109.235,3.9983985e-05,BENIGN ✅,158,1,1,77,143,158.0,0.0,158,158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,77.0,143.0,53
2025-07-12 17:38:13,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:816::2003,0.000892723,BENIGN ✅,708,17,19,7195,9227,20.228571428571428,41.352207220616485,187,0,618,38.62500000000001,55.15055152338309,187,1,600,33.333333333333336,68.23230216564241,239,0,423.2352941176472,485.63157894736844,443
2025-07-12 17:38:13,192.168.109.190,192.168.109.235,4.2541764e-05,BENIGN ✅,90,1,1,76,123,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,76.0,123.0,53
2025-07-12 17:38:13,64:ff9b::23e3:e8e5,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0042820843,ATTACK 🚨,138,5,0,2141,0,34.5,68.33495933024814,137,0,138,34.5,68.33495933024814,137,0,0,0.0,0.0,0,0,428.2,0.0,50375
2025-07-12 17:38:13,192.168.109.190,192.168.109.235,3.384757e-05,BENIGN ✅,207,1,1,76,133,207.0,0.0,207,207,0,0.0,0.0,0,0,0,0.0,0.0,0,0,76.0,133.0,53
2025-07-12 17:38:13,192.168.109.190,192.168.109.235,6.217331e-05,BENIGN ✅,156,1,1,77,155,156.0,0.0,156,156,0,0.0,0.0,0,0,0,0.0,0.0,0,0,77.0,155.0,53
2025-07-12 17:38:13,192.168.109.190,192.168.109.235,0.00016849473,BENIGN ✅,157,1,1,77,184,157.0,0.0,157,157,0,0.0,0.0,0,0,0,0.0,0.0,0,0,77.0,184.0,53
2025-07-12 17:38:14,fe80::e393:4939:8386:9b22,fe80::38b7:12ff:fe3f:5238,0.000118520766,BENIGN ✅,12,1,1,86,78,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:38:19,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0019286637,BENIGN ✅,236,8,0,5791,0,33.714285714285715,36.32131736650111,91,0,236,33.714285714285715,36.32131736650111,91,0,0,0.0,0.0,0,0,723.875,0.0,50754
2025-07-12 17:38:19,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.0014625438,BENIGN ✅,355,10,0,3218,0,39.44444444444444,52.834910596856105,141,0,355,39.44444444444444,52.834910596856105,141,0,0,0.0,0.0,0,0,321.8,0.0,443
2025-07-12 17:38:21,142.250.207.74,192.168.109.190,0.0026665854,ATTACK 🚨,106,2,2,364,150,35.333333333333336,34.44318994131254,75,13,93,93.0,0.0,93,93,88,88.0,0.0,88,88,182.0,75.0,37351
2025-07-12 17:38:23,64:ff9b::d8ef:2074,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0004601392,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,34574
2025-07-12 17:38:23,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::d8ef:2074,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:38:34,192.168.109.190,192.168.109.235,8.692189e-05,BENIGN ✅,116,1,1,87,144,116.0,0.0,116,116,0,0.0,0.0,0,0,0,0.0,0.0,0,0,87.0,144.0,53
2025-07-12 17:38:34,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:82f::200a,0.0019413084,BENIGN ✅,347,12,12,5697,8299,15.086956521739133,28.100328441105876,93,0,254,23.09090909090909,29.958152631477617,85,0,239,21.727272727272727,48.34478443243057,121,0,474.75,691.5833333333333,443
2025-07-12 17:38:34,192.168.109.190,192.168.109.235,6.442305e-05,BENIGN ✅,117,1,1,87,115,117.0,0.0,117,117,0,0.0,0.0,0,0,0,0.0,0.0,0,0,87.0,115.0,53
2025-07-12 17:38:35,192.168.109.190,192.168.109.235,7.891353e-05,BENIGN ✅,116,1,1,87,103,116.0,0.0,116,116,0,0.0,0.0,0,0,0,0.0,0.0,0,0,87.0,103.0,53
2025-07-12 17:38:35,192.168.109.190,192.168.109.235,0.0001139007,BENIGN ✅,199,1,1,85,159,199.0,0.0,199,199,0,0.0,0.0,0,0,0,0.0,0.0,0,0,85.0,159.0,53
2025-07-12 17:38:35,2001:4860:4802:34::180,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0025924814,BENIGN ✅,479,16,0,6883,0,31.93333333333333,72.332038610313,250,0,479,31.93333333333333,72.332038610313,250,0,0,0.0,0.0,0,0,430.18750000000006,0.0,44341
2025-07-12 17:38:35,192.168.109.190,192.168.109.235,4.330725e-05,BENIGN ✅,14,1,1,79,141,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,141.0,53
2025-07-12 17:38:35,192.168.109.190,192.168.109.235,3.832584e-05,BENIGN ✅,15,1,1,79,129,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,129.0,53
2025-07-12 17:38:35,192.168.109.190,192.168.109.235,6.4335996e-05,BENIGN ✅,252,1,1,79,153,252.0,0.0,252,252,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,153.0,53
2025-07-12 17:38:35,2404:6800:4007:80b::200e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00087238883,BENIGN ✅,480,16,0,7748,0,32.0,70.99597574108388,240,0,480,32.0,70.99597574108388,240,0,0,0.0,0.0,0,0,484.25000000000006,0.0,34866
2025-07-12 17:38:35,192.168.109.190,192.168.109.235,0.000160159,BENIGN ✅,199,1,1,85,173,199.0,0.0,199,199,0,0.0,0.0,0,0,0,0.0,0.0,0,0,85.0,173.0,53
2025-07-12 17:38:35,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:34::180,0.0026604903,ATTACK 🚨,482,13,0,9025,0,40.16666666666667,78.63937636547936,250,0,482,40.16666666666667,78.63937636547936,250,0,0,0.0,0.0,0,0,694.2307692307693,0.0,443
2025-07-12 17:38:35,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:80b::200e,0.0021017797,BENIGN ✅,608,16,0,9439,0,40.533333333333324,78.83968060624825,216,0,608,40.533333333333324,78.83968060624825,216,0,0,0.0,0.0,0,0,589.9375000000001,0.0,443
2025-07-12 17:38:35,192.168.109.190,192.168.109.235,0.00024648657,BENIGN ✅,108,1,1,85,221,108.0,0.0,108,108,0,0.0,0.0,0,0,0,0.0,0.0,0,0,85.0,221.0,53
2025-07-12 17:38:35,192.168.109.190,142.250.207.74,7.319572e-05,BENIGN ✅,63,1,1,71,67,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,67.0,443
2025-07-12 17:38:37,192.168.109.190,192.168.109.235,3.243018e-05,BENIGN ✅,43,1,1,71,131,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,131.0,53
2025-07-12 17:38:37,192.168.109.190,192.168.109.235,5.431875e-05,BENIGN ✅,43,1,1,71,87,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,87.0,53
2025-07-12 17:38:37,192.168.109.190,192.168.109.235,0.0014415927,BENIGN ✅,0,1,0,184,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,184.0,0.0,0
2025-07-12 17:38:38,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4013:807::5e,0.0044078366,ATTACK 🚨,438,17,16,7392,13562,13.6875,23.451305074076785,93,0,438,27.375,33.78535185550093,95,0,331,22.06666666666667,41.886695239601295,143,0,434.8235294117647,847.625,443
2025-07-12 17:38:51,192.168.109.190,142.250.207.74,6.837959e-05,BENIGN ✅,142,3,3,221,225,28.4,17.02351315093333,43,7,142,71.0,18.384776310850235,84,58,86,43.0,7.0710678118654755,48,38,73.66666666666667,75.0,443
2025-07-12 17:38:58,2404:6800:4003:c05::bc,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.008400341,ATTACK 🚨,57,2,2,826,184,19.0,21.93171219946131,43,0,57,57.0,0.0,57,57,14,14.0,0.0,14,14,413.0,92.0,59152
2025-07-12 17:39:03,fe80::38b7:12ff:fe3f:5238,fe80::e393:4939:8386:9b22,0.0001185279,BENIGN ✅,0,1,1,86,78,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:39:03,192.168.109.190,192.168.109.235,4.918389e-05,BENIGN ✅,36,1,1,71,99,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,99.0,53
2025-07-12 17:39:03,2404:6800:4007:80b::200e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0025606707,BENIGN ✅,302,13,0,6349,0,25.166666666666668,46.330499150291395,122,0,302,25.166666666666668,46.330499150291395,122,0,0,0.0,0.0,0,0,488.3846153846153,0.0,49017
2025-07-12 17:39:04,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.00036174234,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,50754
2025-07-12 17:39:04,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:39:04,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:34::180,0.002660905,ATTACK 🚨,490,13,0,9026,0,40.83333333333333,86.40163438409266,286,0,490,40.83333333333333,86.40163438409266,286,0,0,0.0,0.0,0,0,694.3076923076923,0.0,443
2025-07-12 17:39:06,192.168.109.190,142.250.207.74,0.00013176832,BENIGN ✅,852,9,14,1139,1573,38.72727272727273,83.67748847761911,293,0,704,88.0,122.80414139131116,306,1,596,45.84615384615385,88.30613998456936,295,0,126.55555555555556,112.35714285714285,443
2025-07-12 17:39:07,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:80b::200e,0.0019402157,BENIGN ✅,551,15,0,8139,0,39.35714285714286,83.24256228531276,293,0,551,39.35714285714286,83.24256228531276,293,0,0,0.0,0.0,0,0,542.6,0.0,443
2025-07-12 17:39:07,2001:4860:4802:34::180,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0061236457,ATTACK 🚨,480,16,0,6886,0,31.999999999999996,75.25005932603261,286,0,480,31.999999999999996,75.25005932603261,286,0,0,0.0,0.0,0,0,430.37500000000006,0.0,56509
2025-07-12 17:39:08,fe80::e393:4939:8386:9b22,fe80::38b7:12ff:fe3f:5238,0.000118525124,BENIGN ✅,5,1,1,86,78,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:39:08,64:ff9b::d8ef:2074,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0004601392,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,34574
2025-07-12 17:39:08,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::d8ef:2074,0.00054732733,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:39:22,192.168.109.190,142.250.207.74,7.315394e-05,BENIGN ✅,148,1,1,71,67,148.0,0.0,148,148,0,0.0,0.0,0,0,0,0.0,0.0,0,0,71.0,67.0,443
2025-07-12 17:39:36,192.168.109.190,142.250.207.74,6.434852e-05,BENIGN ✅,268,3,4,218,302,44.666666666666664,84.73881440441957,214,0,223,111.5,144.95689014324225,214,9,47,15.666666666666666,27.135462651912412,47,0,72.66666666666667,75.5,443
2025-07-12 17:39:36,192.168.109.190,192.168.109.235,4.3305543e-05,BENIGN ✅,2,1,1,79,141,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,141.0,53
2025-07-12 17:39:36,192.168.109.190,192.168.109.235,4.7585097e-05,BENIGN ✅,232,1,1,79,119,232.0,0.0,232,232,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,119.0,53
2025-07-12 17:39:36,2404:6800:4007:80b::200e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0010191583,BENIGN ✅,131,13,0,6241,0,10.916666666666668,24.362632837767737,75,0,131,10.916666666666668,24.362632837767737,75,0,0,0.0,0.0,0,0,480.0769230769231,0.0,38106
2025-07-12 17:39:36,192.168.109.190,192.168.109.235,0.000104142935,BENIGN ✅,60,1,1,80,164,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80.0,164.0,53
2025-07-12 17:39:36,192.168.109.190,192.168.109.235,0.00018519472,BENIGN ✅,58,1,1,80,193,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80.0,193.0,53
2025-07-12 17:39:36,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0038718232,ATTACK 🚨,33,3,0,2686,0,16.5,17.67766952966369,29,4,33,16.5,17.67766952966369,29,4,0,0.0,0.0,0,0,895.3333333333334,0.0,55527
2025-07-12 17:39:36,64:ff9b::23e3:e8e5,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0004179284,BENIGN ✅,0,1,0,86,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,0.0,36260
2025-07-12 17:39:36,2001:4860:4802:32::180,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0024286322,BENIGN ✅,131,3,0,793,0,65.5,85.55992052357225,126,5,131,65.5,85.55992052357225,126,5,0,0.0,0.0,0,0,264.3333333333333,0.0,36425
2025-07-12 17:39:37,192.168.109.190,192.168.109.235,6.433368e-05,BENIGN ✅,232,1,1,79,153,232.0,0.0,232,232,0,0.0,0.0,0,0,0,0.0,0.0,0,0,79.0,153.0,53
2025-07-12 17:39:37,192.168.109.190,192.168.109.235,0.00029041877,BENIGN ✅,2,1,1,85,240,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,85.0,240.0,53
2025-07-12 17:39:37,192.168.109.190,192.168.109.235,0.00018016402,BENIGN ✅,1,1,1,85,192,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,85.0,192.0,53
2025-07-12 17:39:37,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:ca88,0.0065627764,ATTACK 🚨,84,4,0,4019,0,28.0,46.776062254106,82,0,84,28.0,46.776062254106,82,0,0,0.0,0.0,0,0,1004.75,0.0,443
2025-07-12 17:39:37,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:80b::200e,0.0019412074,BENIGN ✅,569,15,0,8143,0,40.64285714285714,109.30592716905022,413,0,569,40.64285714285714,109.30592716905022,413,0,0,0.0,0.0,0,0,542.8666666666667,0.0,443
2025-07-12 17:39:37,192.168.109.190,192.168.109.235,6.604201e-05,BENIGN ✅,59,1,1,80,152,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,80.0,152.0,53
2025-07-12 17:39:37,192.168.109.190,192.168.109.235,0.00011387763,BENIGN ✅,87,1,1,85,159,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,85.0,159.0,53
2025-07-12 17:39:37,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,64:ff9b::23e3:e8e5,0.0005457486,BENIGN ✅,63,2,0,172,0,63.0,0.0,63,63,63,63.0,0.0,63,63,0,0.0,0.0,0,0,86.0,0.0,443
2025-07-12 17:39:37,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4007:816::2003,9.444267e-05,BENIGN ✅,62,2,1,172,86,31.0,42.42640687119285,61,1,62,62.0,0.0,62,62,0,0.0,0.0,0,0,86.0,86.0,443
2025-07-12 17:39:37,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4013:807::5e,0.0022209166,BENIGN ✅,277,11,0,6355,0,27.700000000000003,57.053678428495935,161,0,277,27.700000000000003,57.053678428495935,161,0,0,0.0,0.0,0,0,577.7272727272727,0.0,443
2025-07-12 17:39:37,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2001:4860:4802:32::180,0.00076980575,BENIGN ✅,0,1,0,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,97.0,0.0,443
2025-07-12 17:39:37,192.168.109.190,192.168.109.235,0.0014727022,BENIGN ✅,0,1,0,159,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,159.0,0.0,0
2025-07-12 17:39:37,2404:6800:4013:807::5e,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0016076888,BENIGN ✅,214,15,0,8156,0,15.285714285714285,33.86041158236964,108,0,214,15.285714285714285,33.86041158236964,108,0,0,0.0,0.0,0,0,543.7333333333333,0.0,49085
2025-07-12 17:39:38,192.168.109.190,192.168.109.235,0.0014547795,BENIGN ✅,271,2,0,380,0,271.0,0.0,271,271,271,271.0,0.0,271,271,0,0.0,0.0,0,0,190.0,0.0,0
2025-07-12 17:39:43,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,2404:6800:4003:c05::bc,0.00060336466,BENIGN ✅,158,1,1,86,86,158.0,0.0,158,158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,86.0,5228
2025-07-12 17:39:48,fe80::38b7:12ff:fe3f:5238,fe80::e393:4939:8386:9b22,0.0001185279,BENIGN ✅,0,1,1,86,78,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:39:48,fe80::38b7:12ff:fe3f:5238,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0001185279,BENIGN ✅,0,1,1,86,78,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,86.0,78.0,0
2025-07-12 17:39:48,64:ff9b::23e3:ca88,2409:40f3:2c:edd1:d8e7:2a3e:a25f:26c1,0.0017159412,BENIGN ✅,136,7,5,2610,485,12.363636363636363,18.288098464699534,56,0,136,22.666666666666668,26.05890762612022,56,0,49,12.25,12.203141671990318,26,1,372.85714285714283,97.0,37181
